epoch,train_loss,val_loss,lr
1,3.210698975414192,0.8244857941613053,0.001
2,0.5715625036334127,0.5810769358367631,0.001
3,0.49503805640190585,0.6609388802087668,0.001
4,0.5060572778140171,0.5617517345782482,0.001
5,0.5319152599866526,0.5017508855371764,0.001
6,0.6003249711831565,0.6064266442801013,0.001
7,0.6365321245501284,0.5041567975598754,0.001
8,0.6360728660781767,0.47103316043362475,0.001
9,0.6617871119684197,0.7270077886906537,0.001
10,0.7005933946600129,0.8591842199816848,0.001
11,0.6558389348289181,0.7872085865925659,0.001
12,0.5795586472747136,0.6763181058746396,0.001
13,0.6223910546802074,0.6397637092705929,0.001
14,0.59436712020265,0.5609794213916316,0.001
15,0.5893233541289863,0.3896790011362596,0.001
16,0.4196728289494088,0.26018960186929413,0.001
17,0.2048817132398589,0.13927650632280292,0.001
18,0.09524475584781386,0.09455333334026915,0.001
19,0.0637022530031109,0.07531324195477998,0.001
20,0.06352721769780899,0.0514405584809455,0.001
21,0.059727080030421466,0.05568745904461001,0.001
22,0.05960235832538938,0.04302312255921689,0.001
23,0.053847998462694606,0.05528621259850986,0.001
24,0.06723438011360112,0.0692396258201563,0.001
25,0.06972522991717453,0.05231294744281155,0.001
26,0.07648244803845368,0.04801929245392481,0.001
27,0.07688622056733373,0.15105011415752498,0.001
28,0.08102331086607177,0.06688168182065993,0.001
29,0.08102268045357974,0.08910111117769372,0.001
30,0.09268047261359058,0.06840586329274105,0.001
31,0.0854868650627813,0.0672889148364916,0.001
32,0.07945566741180235,0.05582121539522301,0.001
33,0.08145286117250901,0.08216368991204283,0.001
34,0.03884312580218973,0.02900957910231117,0.0001
35,0.03019804518994761,0.03257517900430795,0.0001
36,0.028687372231061388,0.030753922338287037,0.0001
37,0.026547106807256866,0.03713924079343225,0.0001
38,0.025904936966032275,0.02302521677461989,0.0001
39,0.024493416392892625,0.025852370837872677,0.0001
40,0.023068893102073273,0.0262367465025322,0.0001
41,0.022147137926053415,0.028494402963780995,0.0001
42,0.021737405411024063,0.029392687716718876,0.0001
43,0.021540330664619856,0.025406200325850285,0.0001
44,0.01986066690601476,0.026400605329509937,0.0001
45,0.019229077937327557,0.026675709692591972,0.0001
46,0.018655069786025814,0.030031910420141437,0.0001
47,0.01798807611726771,0.02538168543215954,0.0001
48,0.01761104944419431,0.02669281159725153,0.0001
49,0.01615157861355853,0.024885527027601547,0.0001
50,0.014856553002741567,0.023275739061787273,1e-05
51,0.01457689827411003,0.022077545086204103,1e-05
52,0.013691220386376015,0.024136146671618477,1e-05
53,0.01367595331664543,0.023663217639268347,1e-05
54,0.013277691927302583,0.024644929859222786,1e-05
55,0.013626283278370305,0.023010009109522358,1e-05
56,0.013435565033728105,0.024409856534365452,1e-05
57,0.01313678538199556,0.024759338717117454,1e-05
58,0.01284129049674011,0.02567363815438567,1e-05
59,0.012346322632142196,0.023210288618098606,1e-05
60,0.012589512358295743,0.024255451718063065,1e-05
61,0.012557931117703801,0.025853084823624653,1e-05
62,0.012163821282106515,0.023993691641160032,1e-05
63,0.01183243170328316,0.022816089165368765,1.0000000000000002e-06
64,0.011918806599610724,0.02251475527318138,1.0000000000000002e-06
65,0.011624586523352883,0.025025723854813612,1.0000000000000002e-06
66,0.012031144543353063,0.023067986705537998,1.0000000000000002e-06
67,0.01187794257698513,0.02325600501375668,1.0000000000000002e-06
68,0.011832056370433516,0.022568836695317066,1.0000000000000002e-06
69,0.011617241603282516,0.02449633807621219,1.0000000000000002e-06
70,0.01178066583443996,0.024311222234797297,1.0000000000000002e-06
71,0.011673874387015719,0.024029027811731354,1.0000000000000002e-06
72,0.01179548807197696,0.023300217154125374,1.0000000000000002e-06
73,0.011791288597593309,0.024570179849185726,1.0000000000000002e-06
74,0.011426808401606077,0.023729113325702423,1.0000000000000002e-07
75,0.011982008152561332,0.024307587282788572,1.0000000000000002e-07
76,0.011809901870881242,0.023446356186248136,1.0000000000000002e-07
77,0.011802704969424246,0.024178301379310364,1.0000000000000002e-07
78,0.011733520414321547,0.025030686661149517,1.0000000000000002e-07
79,0.01171912892624279,0.022990785652037823,1.0000000000000002e-07
80,0.011468954798717226,0.02324366911003987,1.0000000000000002e-07
81,0.01177872506626568,0.024189126452035976,1.0000000000000002e-07
82,0.011685635485374312,0.025077524002302776,1.0000000000000002e-07
83,0.011543107364810875,0.02400515575639226,1.0000000000000002e-07
84,0.011294016200216287,0.02351253970780156,1.0000000000000002e-07
85,0.011794385163673234,0.022890031422403725,1.0000000000000004e-08
86,0.011790971762286773,0.023326008241962303,1.0000000000000004e-08
87,0.011483362221821744,0.02274943707567273,1.0000000000000004e-08
88,0.0113443214891057,0.02229616937763763,1.0000000000000004e-08
89,0.011487072147107289,0.025475794618779964,1.0000000000000004e-08
90,0.011600322566607996,0.023537021821759867,1.0000000000000004e-08
91,0.01193018531505604,0.02332023706174258,1.0000000000000004e-08
92,0.01137810794251371,0.024545030922374943,1.0000000000000004e-08
93,0.011592943253299617,0.02457414948466149,1.0000000000000004e-08
94,0.01164110247323222,0.024460438187375214,1.0000000000000004e-08
95,0.011408617139439258,0.023021960207684475,1.0000000000000004e-08
96,0.011414058431291339,0.024472964899332234,1.0000000000000004e-08
97,0.011538953522368237,0.02257663251437021,1.0000000000000004e-08
98,0.011647165269793586,0.024192708713764496,1.0000000000000004e-08
99,0.011742745851756062,0.023759124885228546,1.0000000000000004e-08
100,0.011475034757189143,0.023256424489910856,1.0000000000000004e-08
101,0.01148653141985324,0.024569414231474653,1.0000000000000004e-08
102,0.011395263312043082,0.023650330180923145,1.0000000000000004e-08
103,0.011523058021920435,0.023100041107020595,1.0000000000000004e-08
104,0.011460242328509071,0.023151492996310644,1.0000000000000004e-08
105,0.011613025570277042,0.02349258070303635,1.0000000000000004e-08
106,0.011415125019623157,0.02464288580372478,1.0000000000000004e-08
107,0.01162649666233429,0.02321119311576088,1.0000000000000004e-08
108,0.011825771734724867,0.022685955786569553,1.0000000000000004e-08
109,0.011609674258771255,0.02502739962867715,1.0000000000000004e-08
110,0.011432313691022033,0.022386683630898144,1.0000000000000004e-08
111,0.011465033224244185,0.024376059910564712,1.0000000000000004e-08
112,0.011466762865742745,0.02374731388055917,1.0000000000000004e-08
113,0.011201763928685713,0.022559451927064045,1.0000000000000004e-08
114,0.011218138864474606,0.024705259411623985,1.0000000000000004e-08
115,0.011483455326131485,0.02292139856427005,1.0000000000000004e-08
116,0.011487627402953289,0.023705737495964222,1.0000000000000004e-08
117,0.01176140312123915,0.02453501435053168,1.0000000000000004e-08
118,0.01133453288109127,0.023715456679576273,1.0000000000000004e-08
119,0.011870299497722215,0.02428169937973673,1.0000000000000004e-08
120,0.01182881447183779,0.02433957453026916,1.0000000000000004e-08
121,0.011500652193551036,0.024581779669405834,1.0000000000000004e-08
122,0.011432253436341444,0.024296641829564716,1.0000000000000004e-08
123,0.011432042225571237,0.023851707704703917,1.0000000000000004e-08
124,0.011868947569203654,0.024955386239470856,1.0000000000000004e-08
125,0.011586099132189337,0.02270678086488536,1.0000000000000004e-08
126,0.011447438215016547,0.024250173066375835,1.0000000000000004e-08
127,0.011500168020719589,0.02463324339778134,1.0000000000000004e-08
128,0.011459677856399828,0.024236036238796783,1.0000000000000004e-08
129,0.01187463916415133,0.02396325332423051,1.0000000000000004e-08
130,0.011674944759549217,0.022566411531332767,1.0000000000000004e-08
131,0.01157953158965566,0.023421749529061897,1.0000000000000004e-08
132,0.011469367084383727,0.024325931162545174,1.0000000000000004e-08
133,0.011909638456459396,0.023678250102834267,1.0000000000000004e-08
134,0.01152867138536972,0.023793912549136265,1.0000000000000004e-08
135,0.011760277840886298,0.023516940658516956,1.0000000000000004e-08
136,0.011400057369841517,0.024965226537350452,1.0000000000000004e-08
137,0.011563132399568875,0.024425454917504932,1.0000000000000004e-08
138,0.012023805609674214,0.02381085976958275,1.0000000000000004e-08
139,0.011531920008206924,0.023982828581762133,1.0000000000000004e-08
140,0.011389064905153255,0.0237017876158158,1.0000000000000004e-08
141,0.01164180482214957,0.023297326215966183,1.0000000000000004e-08
142,0.011192590541516742,0.024909145283428104,1.0000000000000004e-08
143,0.011365068656097235,0.022748476247105635,1.0000000000000004e-08
144,0.0114575017465597,0.025147582827643913,1.0000000000000004e-08
145,0.011760889283109565,0.023472921852248186,1.0000000000000004e-08
146,0.011733441306089111,0.024098023998014854,1.0000000000000004e-08
147,0.011689937157381088,0.02344078017455159,1.0000000000000004e-08
148,0.011639231058329808,0.022782892539081247,1.0000000000000004e-08
149,0.011631780487987083,0.023840387013148178,1.0000000000000004e-08
150,0.011307797178952587,0.023537304449939365,1.0000000000000004e-08
