epoch,train_loss,val_loss,max_loss,lr
1,1.1872123868569084,1.9283231496810913,2.3337697982788086,0.01
2,0.33053935027640796,0.9103635390599568,1.2687753438949585,0.01
3,0.324682482558748,0.21175632874170938,0.39322108030319214,0.01
4,0.30504872941452527,0.3459059501687686,0.5701691508293152,0.01
5,0.17783494326083557,0.2878096642593543,0.7293014526367188,0.01
6,0.13734790099703748,0.18031806101401646,0.2731832265853882,0.01
7,0.12743961551915045,0.23449976940949757,0.40351080894470215,0.01
8,0.1181428617109423,0.13454091995954515,0.2800927758216858,0.01
9,0.10516612571866615,0.1553189866244793,0.39076197147369385,0.01
10,0.10618520139352135,0.17339426428079605,0.31877169013023376,0.01
11,0.11798778046732364,0.14207358037432036,0.2851448655128479,0.01
12,0.12891371370009755,0.22965974509716033,0.42026591300964355,0.01
13,0.10271384145902551,0.08520374956230323,0.166757270693779,0.01
14,0.11356605751358945,0.1354888399442037,0.21516743302345276,0.01
15,0.09934939622231152,0.06508459225296974,0.1007736325263977,0.01
16,0.08715849313075127,0.12527424345413843,0.17212924361228943,0.01
17,0.10070590431923451,0.08104502062002818,0.1591399908065796,0.01
18,0.08706834442589594,0.11170244167248408,0.20917737483978271,0.01
19,0.07439863228279611,0.07752244547009468,0.12734323740005493,0.01
20,0.08022873573329138,0.09696368699272474,0.22892709076404572,0.01
21,0.0927147991631342,0.12136147419611613,0.2288072109222412,0.01
22,0.08722680580356847,0.09949717385073503,0.1788806915283203,0.01
23,0.07301844826535038,0.07188776669402917,0.15309041738510132,0.01
24,0.0880948055697524,0.11926030764977137,0.19568701088428497,0.01
25,0.09492332423510759,0.06661615967750549,0.13246871531009674,0.01
26,0.08791840108840362,0.06559983640909195,0.1334020495414734,0.001
27,0.07622984553808751,0.05143458532790343,0.13430747389793396,0.001
28,0.06410984435807103,0.057446952909231186,0.11346367746591568,0.001
29,0.06712914128666339,0.06386915743350982,0.11292286217212677,0.001
30,0.07186689519363901,0.05071993519862493,0.10198282450437546,0.001
31,0.07038123921855637,0.049289022013545035,0.10609661042690277,0.001
32,0.06845036780704623,0.04370299366613229,0.08893972635269165,0.001
33,0.06334255247012428,0.032298968421916166,0.09022067487239838,0.001
34,0.060859988565030304,0.03532657089332739,0.06508392095565796,0.001
35,0.06148491670256075,0.03784884077807268,0.07777149230241776,0.001
36,0.05984119018134863,0.03386482636754711,0.0692063719034195,0.001
37,0.06490875035524368,0.040097736194729804,0.10287007689476013,0.001
38,0.05650324787458648,0.03348127541442712,0.07278034090995789,0.001
39,0.06011166342574617,0.034219190912942093,0.07914231717586517,0.001
40,0.06533649280343366,0.034237617067992686,0.07819247245788574,0.001
41,0.06629699857338615,0.037564988744755584,0.08273765444755554,0.001
42,0.06034595235858275,0.03685967953254779,0.07671794295310974,0.001
43,0.061603853398043175,0.04367297161370516,0.080597423017025,0.001
44,0.05912076811427656,0.03621401529138287,0.06812813133001328,0.001
45,0.05844486626270025,0.0349173688950638,0.10085329413414001,0.001
46,0.06197487858488508,0.04177538687363267,0.08205659687519073,0.001
47,0.06431210510756659,0.04656625812252362,0.09525799751281738,0.001
48,0.06019085111177486,0.03674447623391946,0.07552490383386612,0.001
49,0.06288407111297482,0.03866339831923445,0.10698744654655457,0.001
50,0.05990468937417735,0.04010353150467078,0.09563131630420685,0.001
51,0.06080437241041142,0.039224579681952795,0.08607424795627594,0.001
52,0.06445256693531638,0.0411953949679931,0.10397443175315857,0.001
53,0.060718584805727005,0.030230156860003868,0.07728099822998047,0.001
54,0.06534245836993922,0.03912141925344865,0.0966225266456604,0.001
