epoch,train_loss,val_loss,max_loss,lr
1,9.252688618267284,7.995016892751058,9.75900650024414,0.01
2,1.8921508438446943,4.695739364624023,7.061172962188721,0.01
3,1.6604837950538187,2.9956666231155396,4.8717145919799805,0.01
4,1.4743142066633,1.2913854787747066,2.284571647644043,0.01
5,1.3487031389685238,0.6260269502798717,1.1200021505355835,0.01
6,1.011584427426843,0.7296348909536997,1.5943914651870728,0.01
7,0.6626968068235061,1.4076942920684814,1.817955732345581,0.01
8,0.6911176004830528,0.565408260623614,1.1316684484481812,0.01
9,0.4941725836080663,0.8597428282101949,1.3412542343139648,0.01
10,0.5223444814191145,0.4613987694183985,0.7452737092971802,0.01
11,0.6410990690483767,0.7807207067807516,1.1572651863098145,0.01
12,0.3567336981787401,0.5509996136029561,0.7941498160362244,0.01
13,0.3720291458508548,0.47074095408121747,0.7864052653312683,0.01
14,0.2927514915080631,0.2834860011935234,0.492855429649353,0.01
15,0.2914864837246783,0.2622190664211909,0.515142560005188,0.01
16,0.2780677062623641,0.22073841840028763,0.3690142035484314,0.01
17,0.28197478502988815,0.19127031688888868,0.3358443081378937,0.01
18,0.297970976023113,0.22557355612516403,0.44229716062545776,0.01
19,0.25436442915131063,0.16985532467563946,0.3445501923561096,0.01
20,0.26572464494144216,0.18703563412030538,0.34925901889801025,0.01
21,0.2197820583687109,0.14303494691848756,0.2413465678691864,0.01
22,0.20555472067173788,0.22227460493644077,0.4555954039096832,0.01
23,0.2788977254839504,0.1759459301829338,0.34315651655197144,0.01
24,0.2345561954905005,0.15398491819699606,0.37845855951309204,0.01
25,0.2183868433622753,0.19327125698328018,0.4258618950843811,0.01
26,0.16009140409090938,0.16484953512748082,0.31931400299072266,0.001
27,0.19655740304904826,0.14434820661942163,0.2536967098712921,0.001
28,0.17047201842069626,0.13076570567985377,0.22125978767871857,0.001
29,0.19079818839535995,0.12386439392964045,0.22146879136562347,0.001
30,0.17695541636032217,0.1044811467329661,0.19065192341804504,0.001
31,0.1342433213311083,0.10238963750501474,0.18972842395305634,0.001
32,0.1346724763074342,0.10358386039733887,0.18684318661689758,0.001
33,0.12604672374094233,0.09536734446883202,0.15578630566596985,0.001
34,0.1364349893787328,0.09828090680142244,0.1606845110654831,0.001
