epoch,train_loss,val_loss,lr
1,0.3280453856050042,0.23744104785281558,0.001
2,0.161493433055521,0.0947665771498352,0.001
3,0.07243219265289644,0.05453581466202357,0.001
4,0.05559871774022057,0.09057160993936912,0.001
5,0.05709851926694494,0.048420854598688064,0.001
6,0.052054167464568514,0.05017249062368574,0.001
7,0.05338379767737858,0.046968609679403694,0.001
8,0.04665194591869228,0.04984607844245295,0.001
9,0.04566785557330658,0.04337008142944916,0.001
10,0.04065848252171448,0.03664977215374856,0.001
11,0.04002419936198046,0.044360098183559356,0.001
12,0.036208433255316794,0.03953357209819694,0.001
13,0.03501881340788822,0.03695437658845281,0.001
14,0.03563636822693552,0.038694395080872974,0.001
15,0.03418798234140008,0.03417248070211142,0.001
16,0.03408923462923578,0.0494165597916689,0.001
17,0.03404837780133845,0.05074511977389108,0.001
18,0.03466186126020925,0.044115578246757735,0.001
19,0.03260689036838633,0.038291237916248715,0.001
20,0.03292071057116815,0.035409196884580704,0.001
21,0.03268847746142413,0.03060746792877136,0.001
22,0.03166667839700424,0.03291081599602404,0.001
23,0.03099410782008398,0.03445991607339576,0.001
24,0.032306084694060946,0.033391147624527995,0.001
25,0.03150846170794721,0.03508805644575708,0.001
26,0.031084898733497728,0.03213883072134223,0.001
27,0.03207151584569703,0.037574242107396905,0.001
28,0.03289172229468051,0.034255758931412715,0.001
29,0.03178127786359349,0.031800600039491124,0.001
30,0.031257518147325886,0.030527582803611144,0.001
31,0.02951780481353267,0.028695286071115687,0.001
32,0.030382746319682217,0.030623688059317512,0.001
33,0.029909171888766413,0.03270014562795675,0.001
34,0.030896911596628437,0.031771212740433076,0.001
35,0.03057999075468813,0.03087764426473846,0.001
36,0.02979725708466004,0.030620906166299137,0.001
37,0.03080391103626166,0.030705134052234566,0.001
38,0.030765839416287608,0.03141873441058998,0.001
39,0.02965657978977313,0.0361799176370855,0.001
40,0.029149597684413657,0.030843433602749146,0.001
41,0.030099031391765903,0.027768469825314807,0.001
42,0.03000610158416814,0.0335700177486495,0.001
43,0.029205033793283017,0.027787110145571968,0.001
44,0.028511809035556612,0.03457194498862869,0.001
45,0.029687357240674988,0.031935481924939065,0.001
46,0.02887807651169579,0.02956754229457457,0.001
47,0.028598382774682553,0.02919759962332341,0.001
48,0.029492828470215664,0.03362291447038567,0.001
49,0.028420704126797154,0.03768459364208718,0.001
50,0.03056149753389658,0.02931323099534872,0.001
51,0.02742438776348597,0.029160401018610758,0.001
52,0.028408575369349147,0.027807642871788305,0.001
53,0.02268826225688054,0.026451953970141304,0.0001
54,0.02283997650661173,0.026624626776044682,0.0001
55,0.022215803895131177,0.02612570532265502,0.0001
56,0.02166678747910176,0.02548391098163791,0.0001
57,0.021011920470908437,0.027678413722707434,0.0001
58,0.021598282150099044,0.026078878239504704,0.0001
59,0.02107664160949173,0.027060092883473334,0.0001
60,0.02124100619531357,0.025543796683683298,0.0001
61,0.021332127021003146,0.026464171545190172,0.0001
62,0.020789056744937993,0.02638309327668922,0.0001
63,0.020961986100687186,0.026234726843878974,0.0001
64,0.020695686358427678,0.026024145204140696,0.0001
65,0.020586299631561254,0.025602868696775777,0.0001
66,0.020293715745005565,0.025820124883551236,0.0001
67,0.020901069803274396,0.024379113050134377,0.0001
68,0.02039194217740698,0.025262070558026664,0.0001
69,0.02052180251918511,0.025108638176218022,0.0001
70,0.019605733877967154,0.025833449252455155,0.0001
