epoch,train_loss,val_loss,max_loss,lr
1,26.176335917578804,22.82061783472697,25.605777740478516,0.01
2,12.214262220594618,4.736706684033076,7.984894275665283,0.01
3,5.970765829086304,12.059643467267355,17.335966110229492,0.01
4,5.252147727542454,3.2890759805838266,6.532748699188232,0.01
5,2.6415806081559925,2.300281604131063,5.914981365203857,0.01
6,2.5169147782855563,2.4844550689061484,5.170496463775635,0.01
7,1.6699977583355374,3.2149175802866616,6.35228157043457,0.01
8,2.040474315484365,2.3467866480350494,6.656960487365723,0.01
9,2.6033355130089655,4.013994455337524,6.290761947631836,0.01
10,1.87671379910575,2.751288498441378,5.4301042556762695,0.01
11,1.8004362252023485,2.759570151567459,4.056131362915039,0.01
12,1.9873113764656916,1.3975212598840396,2.6239752769470215,0.01
13,2.4720088375939264,4.183611353238423,6.589166641235352,0.01
14,2.9038598669899836,3.292077620824178,5.641396522521973,0.01
15,2.0241357419225903,1.3598720505833626,3.0927743911743164,0.01
16,1.311693807442983,3.310593088467916,4.957757949829102,0.01
17,1.2817276385095384,2.1223221123218536,4.062069892883301,0.01
18,0.8088393343819512,1.6119116395711899,3.9827566146850586,0.01
19,1.0187225474251642,3.4721914529800415,5.46163272857666,0.01
20,0.7805376980039809,2.158347616593043,4.647551536560059,0.01
21,0.8981896572642856,2.1748056511084237,4.169644355773926,0.01
22,0.8228838013278114,2.7961041728655496,4.000576972961426,0.01
23,0.7592529422707028,0.7201374210417271,2.1562771797180176,0.01
24,0.7237011392911276,1.6271072228749592,2.72847056388855,0.01
25,0.5590068300565084,1.4146885424852371,2.1541097164154053,0.01
26,0.635994917816586,1.120598574479421,2.2295618057250977,0.001
27,0.4119657542970445,0.9846946025888125,2.1357083320617676,0.001
28,0.4295097457038032,0.8302487631638845,1.9375808238983154,0.001
29,0.4422029389275445,0.9979312568902969,2.0005788803100586,0.001
30,0.34688061144616866,0.9240384971102079,1.7544288635253906,0.001
31,0.3327721373902427,1.016557216644287,1.8379957675933838,0.001
32,0.42035483320554096,0.8433132395148277,1.5621953010559082,0.001
33,0.38267213768429226,0.7864119137326876,1.9490975141525269,0.001
34,0.3609993490907881,0.9228872333963712,2.1007730960845947,0.001
35,0.3800734314653609,1.0011308913429577,1.909980297088623,0.001
36,0.388771480984158,0.9367447756230831,1.8352360725402832,0.001
37,0.4175318164957894,0.9807991137107214,1.4709933996200562,0.001
38,0.34970634513431126,0.9098047936956087,1.7103277444839478,0.001
39,0.3882305274407069,0.9000007336338361,1.6855354309082031,0.001
