epoch,train_loss,val_loss,lr
1,0.06731411734162665,0.11129945313660514,0.01
2,0.024129193726530527,0.10887802582638571,0.01
3,0.01964254840674875,0.06896715686978368,0.01
4,0.017123499861948985,0.05444415330328617,0.01
5,0.01627165847672113,0.08642485186696873,0.01
6,0.016560376440658286,0.05957655766437724,0.01
7,0.01644244156019094,0.05829092861788308,0.01
8,0.016901167876940126,0.05091826178543611,0.01
9,0.01755978460650054,0.06258207194319149,0.01
10,0.01698367010787345,0.06111557837661116,0.01
11,0.014911332321885616,0.0471079095953147,0.001
12,0.014408421207038238,0.04206676488821979,0.001
13,0.014273791334074132,0.03882931310979689,0.001
14,0.01418983033012584,0.040067335231149914,0.001
15,0.014085561447041341,0.0389011775126356,0.001
16,0.013872584523865647,0.03730113890779629,0.001
17,0.014046000244534047,0.03807876023623397,0.001
18,0.013886048290854058,0.03593736605160508,0.001
19,0.014072169527734548,0.03629488601642646,0.001
20,0.013888366240151374,0.03480850037369615,0.001
21,0.0138444947421492,0.03405481773864375,0.001
22,0.013947000260784263,0.03396185288143085,0.001
23,0.013823190909588855,0.03600153685917662,0.001
24,0.013774971895007987,0.03532933834114251,0.001
25,0.013654212210983351,0.03542094391169716,0.001
26,0.013871699930187045,0.03541987639245227,0.001
27,0.013688934399072037,0.03372932648975459,0.001
28,0.013726273297029945,0.0413288629972675,0.001
29,0.01368156936553242,0.034994333207789545,0.001
30,0.013693180837779845,0.03596473218508589,0.001
31,0.013744836458973049,0.03284444977794219,0.001
32,0.013553897483071188,0.034193153760826,0.001
33,0.013641122242731975,0.039365956017217776,0.001
34,0.013608393523690343,0.03639850942902153,0.001
35,0.01354058561773185,0.03595806006911789,0.001
36,0.01371311818576282,0.03393842022729303,0.001
37,0.013522144876978557,0.033619200275350786,0.001
38,0.013487785182643618,0.03721644320818581,0.001
39,0.01394439510066116,0.035598240167597474,0.001
40,0.01353289055027332,0.03466131675430212,0.001
41,0.013604970518548566,0.03349083725545293,0.001
42,0.013518570419939408,0.03273232758902469,0.001
43,0.013663035226342086,0.03188313713684587,0.001
44,0.013653615081460067,0.036027423460720055,0.001
45,0.013467330881486233,0.035132132302570965,0.001
46,0.013521208881881484,0.0341009083296534,0.001
47,0.013596229176875326,0.033913248276981646,0.001
48,0.013572500116692345,0.033415169388181114,0.001
49,0.013391952474605237,0.03505926087302147,0.001
50,0.013310870238911462,0.03547011331629452,0.001
51,0.01351383988012446,0.03534207202420094,0.001
52,0.013328020476201321,0.03564176661324109,0.001
53,0.013256945367657754,0.03392214419189214,0.001
54,0.013455376489780619,0.032033562637432636,0.001
55,0.01330992795463343,0.03196513079696361,0.001
56,0.013395294139550878,0.03380154126568694,0.001
57,0.013378396035513489,0.03246789698528883,0.001
58,0.013499994349816469,0.03392640908963591,0.001
59,0.013304059649481097,0.034014799768127935,0.001
60,0.013326558904935277,0.03323163271565503,0.001
61,0.013351366331411646,0.034202890229961105,0.001
62,0.013508446798531361,0.03207620455020475,0.001
63,0.013291563212127473,0.03293510846258212,0.001
64,0.0133518582043506,0.032676747288065036,0.001
65,0.013227849688415224,0.03286701232189204,0.001
66,0.013473617958098297,0.034766845913484286,0.001
67,0.01348071714738352,0.03783094735790488,0.001
68,0.013316144474075909,0.039550042429238284,0.001
69,0.01320407431788067,0.03733394041996369,0.001
70,0.013391497478858322,0.03468657123204036,0.001
71,0.013369427117642685,0.03282719948514157,0.001
72,0.013272360902225767,0.03435986593297315,0.001
73,0.013417865407901587,0.03534447773151806,0.001
74,0.013244150281099312,0.032570453438999,0.001
75,0.01333875747081798,0.036387243622839904,0.001
76,0.013320451581534904,0.034651915695153704,0.001
77,0.01319349944559703,0.034549180862553625,0.001
78,0.013168413270357874,0.03224203592901109,0.001
79,0.013359862853957735,0.033218228548696827,0.001
80,0.013388993310327207,0.035168867775407085,0.001
81,0.013361434332301912,0.0315344858820627,0.001
82,0.01322317605473483,0.034558440231083,0.001
83,0.013249369816054221,0.03420115309975335,0.001
84,0.013364931705570566,0.03490927107404314,0.001
85,0.0131914792349868,0.03645124383532764,0.001
86,0.013278190547088835,0.03572211567090329,0.001
87,0.013305632417113489,0.03216155605185606,0.001
88,0.013152773046569897,0.033647791040343565,0.001
89,0.013214360327801315,0.031869400254185866,0.001
90,0.013138695366058925,0.029302687478174858,0.001
91,0.013110145357401942,0.030348544765195443,0.001
92,0.013218884322665015,0.031808582533276224,0.001
93,0.013076608334808719,0.032993542524595784,0.001
94,0.013059497403370096,0.036137153847365204,0.001
95,0.01324967580447255,0.03007122791523188,0.001
96,0.01324468865040959,0.032274544536668684,0.001
97,0.01290823964820624,0.032713994412292766,0.001
98,0.01325790950252568,0.032749899388191256,0.001
99,0.013183794148344639,0.031632149582073686,0.001
100,0.013142922067091984,0.03260141418426545,0.001
101,0.01322929547737388,0.03142212344538591,0.001
102,0.013064891632288968,0.03280146379844038,0.001
103,0.013138520145854874,0.03384790526110599,0.001
104,0.01332842007661226,0.03215695605883859,0.001
105,0.013036367758795247,0.030682762334299833,0.001
106,0.013354529839611164,0.03305469526103285,0.001
