epoch,train_loss,val_loss,lr
1,0.05447983976159187,0.054668728092854675,0.001
2,0.05425174906126035,0.05489940309163296,0.001
3,0.05416642531506485,0.054816183097886315,0.001
4,0.05421608030660937,0.054520768113434315,0.001
5,0.05413776284987702,0.05439339755949649,0.001
6,0.05416713093627817,0.05485591275448149,0.001
7,0.05414747781665523,0.0535757379380591,0.001
8,0.053988009547277484,0.054514928184675446,0.001
9,0.0540368120308277,0.053893458069951244,0.001
10,0.05399873633973545,0.05316943243484606,0.001
11,0.054076328968938076,0.054594754354294506,0.001
12,0.054008066390813146,0.05345191211072785,0.001
13,0.05394011094123897,0.05393036502893224,0.001
14,0.05388597397709552,0.05317573091297439,0.001
15,0.05387873700675144,0.05365171066174904,0.001
16,0.053861272317037266,0.05315135814475291,0.001
17,0.05381717065040389,0.053347727029838345,0.001
18,0.05373315054912037,0.05389220631596717,0.001
19,0.053793845908951164,0.05305375678069664,0.001
20,0.053732502061088726,0.05360963235073017,0.001
21,0.053828514041137816,0.052432852938319695,0.001
22,0.05374114551161322,0.05301330839707093,0.001
23,0.05368429549450187,0.05371312751914516,0.001
24,0.05367784414662367,0.05293800337522319,0.001
25,0.05376700018428022,0.05376347786549366,0.001
26,0.05367945223368724,0.05175916207107631,0.001
27,0.0536524577706486,0.05266750996198618,0.001
28,0.05374750692480998,0.05349380943472638,0.001
29,0.05360701181949961,0.05298545140998833,0.001
30,0.053556201515465154,0.05242087325137673,0.001
31,0.05353221596284594,0.05278950630489624,0.001
32,0.05358726886585226,0.05253286016258327,0.001
33,0.05351736666256681,0.052490290818792404,0.001
34,0.053395575212012325,0.05271367034451528,0.001
35,0.05351640553002942,0.05241028275905234,0.001
36,0.05344838989509104,0.05283309005652413,0.001
37,0.05349996778470607,0.05241542433698972,0.001
38,0.05335818724594174,0.052430076468171494,0.0001
39,0.05276896626731165,0.052320695115309776,0.0001
40,0.05272888961297963,0.052403048019517555,0.0001
41,0.05270582534859781,0.0524271343072707,0.0001
42,0.05269462980652269,0.05244551909466585,0.0001
43,0.052713905810026634,0.052416510597774475,0.0001
44,0.05268906522348715,0.052469359964809635,0.0001
45,0.05268322220299351,0.05233960183845325,0.0001
46,0.052700767370943875,0.052449788841785805,0.0001
47,0.05270195526234457,0.05241611690232248,0.0001
48,0.05269778923341435,0.05247447710258491,0.0001
49,0.05265031924629797,0.052409902892329475,1e-05
50,0.05260442062853347,0.05244086112714175,1e-05
51,0.05260889954825087,0.052418739732467766,1e-05
52,0.052600665046262034,0.05243951830109864,1e-05
53,0.052605940185527285,0.052459476684982125,1e-05
54,0.052599093971856616,0.052449951145910854,1e-05
55,0.05260859637756501,0.05242902480743148,1e-05
56,0.052606588538306534,0.052430373362519524,1e-05
57,0.05260006087148891,0.05245575720839428,1e-05
58,0.052600141820306145,0.0524407842789184,1e-05
59,0.052601773602933125,0.05244081286769925,1e-05
60,0.05260248974831019,0.05244000648345911,1.0000000000000002e-06
61,0.05259657553132722,0.052427972328256474,1.0000000000000002e-06
62,0.05259589634520102,0.052411131165695915,1.0000000000000002e-06
63,0.05259629983641504,0.05246635038179882,1.0000000000000002e-06
64,0.05259407856816805,0.05243777472412947,1.0000000000000002e-06
65,0.052600999412580035,0.05243479460477829,1.0000000000000002e-06
66,0.052597275300780934,0.052449275005721684,1.0000000000000002e-06
67,0.05259338814474629,0.052428040681689075,1.0000000000000002e-06
68,0.052597916429205006,0.0524455350400372,1.0000000000000002e-06
69,0.052590124788208015,0.052430792429456204,1.0000000000000002e-06
70,0.05259237307870185,0.05245650514508739,1.0000000000000002e-06
71,0.052594665198292,0.052421370041415546,1.0000000000000002e-07
72,0.05259213213271708,0.05242878427221016,1.0000000000000002e-07
73,0.05259362093811794,0.052414535488368885,1.0000000000000002e-07
74,0.0526006925025342,0.0524492823434147,1.0000000000000002e-07
75,0.05259319338053685,0.05244947879603415,1.0000000000000002e-07
76,0.052591536840441495,0.052448664932991516,1.0000000000000002e-07
77,0.05259226680797503,0.05244732086518497,1.0000000000000002e-07
78,0.05259149943821016,0.05243636944303007,1.0000000000000002e-07
79,0.0525981432702904,0.05244672535495325,1.0000000000000002e-07
80,0.052593347907092185,0.05245425645262003,1.0000000000000002e-07
81,0.052588153861849944,0.052441175942393864,1.0000000000000002e-07
82,0.05259130606115136,0.052408621928682834,1.0000000000000004e-08
83,0.05259390588312845,0.05243967956101352,1.0000000000000004e-08
84,0.05259278625699891,0.052423113364387645,1.0000000000000004e-08
85,0.05259852665042771,0.0524224318338163,1.0000000000000004e-08
86,0.05259736285248415,0.052430694358366906,1.0000000000000004e-08
87,0.05259513185202809,0.05243672608313235,1.0000000000000004e-08
88,0.052597425629616085,0.05242477464630748,1.0000000000000004e-08
89,0.052594138720234385,0.0524333038113334,1.0000000000000004e-08
90,0.05258723468335674,0.05243523469702764,1.0000000000000004e-08
91,0.05259142223617809,0.05246495602257324,1.0000000000000004e-08
92,0.05259249482478732,0.052444441356893745,1.0000000000000004e-08
93,0.05259293300585086,0.05243279561964852,1.0000000000000004e-08
94,0.05259289695929286,0.05243173487145792,1.0000000000000004e-08
95,0.05259281846296971,0.05244499176853534,1.0000000000000004e-08
96,0.05258959069514133,0.05243737323943413,1.0000000000000004e-08
97,0.052591361286630986,0.05244225602258335,1.0000000000000004e-08
