epoch,train_loss,val_loss,max_loss,lr
1,0.47168597180558286,0.1388402034784769,0.3184075653553009,0.01
2,0.07867377257055562,0.058122147732784395,0.13391932845115662,0.01
3,0.06444065170767514,0.05619706369846994,0.12233829498291016,0.01
4,0.060395619208398074,0.05092429830469029,0.13255177438259125,0.01
5,0.05764767671732799,0.053612721502357956,0.13966095447540283,0.01
6,0.05709370633020349,0.047952909099840964,0.10381883382797241,0.01
7,0.05641210279225008,0.044438062389238885,0.114998459815979,0.01
8,0.056095158154873745,0.03858437681546248,0.09078579396009445,0.01
9,0.05587703152357236,0.037747475678532275,0.10327735543251038,0.01
10,0.055880207301157975,0.04266907568862377,0.10206287354230881,0.01
11,0.056387360515477866,0.049943164243122895,0.11691558361053467,0.01
12,0.05695975929822611,0.042586146099452236,0.12578271329402924,0.01
13,0.05798488635083904,0.0477323805644913,0.10652247071266174,0.01
14,0.05703704525595126,0.04113746872456443,0.10986049473285675,0.01
15,0.057663561193191486,0.05330139271280521,0.12958306074142456,0.01
16,0.05737636384918638,0.04046097313822552,0.09551124274730682,0.01
17,0.05838836770018806,0.05099735329513271,0.1185469925403595,0.01
18,0.05677275076994429,0.06943594169798897,0.1445237547159195,0.01
19,0.058666505454027136,0.04113484409487274,0.10424526035785675,0.01
20,0.05620116366316443,0.04521920366871565,0.12305769324302673,0.01
21,0.05958031773891138,0.043603458771213695,0.11748577654361725,0.01
22,0.05651710535521093,0.04456949684724179,0.09873420745134354,0.01
23,0.05766170445991599,0.04655577152089,0.1405428797006607,0.01
24,0.0571323382789674,0.04119235770492184,0.1509844958782196,0.01
25,0.05903558077533608,0.058127025671010454,0.2141282707452774,0.01
26,0.05274717274081448,0.03969928101172841,0.13094502687454224,0.001
27,0.0513138439182354,0.03860813979817937,0.14057688415050507,0.001
28,0.0509380340171249,0.03383063791344129,0.11386324465274811,0.001
29,0.0507020729229502,0.03894430439203457,0.12285443395376205,0.001
30,0.05077624763159648,0.0340431728878152,0.12676873803138733,0.001
31,0.05062448824553386,0.03668429880651064,0.0979398712515831,0.001
32,0.050718136123665,0.032989919179538064,0.09506138414144516,0.001
33,0.05031412649575783,0.03264244775873442,0.08416938781738281,0.001
34,0.05043301415508208,0.03204003548123528,0.08278205990791321,0.001
