epoch,train_loss,val_loss,max_loss,lr
1,0.24243558561823864,0.051781228552761446,0.22119179368019104,0.01
2,0.07022280992449538,0.052109948750344755,0.2306973934173584,0.01
3,0.0687582223722454,0.04899153698964313,0.31917306780815125,0.01
4,0.06550959495632029,0.04775216426129875,0.18897151947021484,0.01
5,0.06436805511459462,0.057180001668467074,0.1946054846048355,0.01
6,0.06594420547904122,0.05060753969448134,0.1341264545917511,0.01
7,0.06639938619035822,0.053557232355637086,0.13813361525535583,0.01
8,0.06480609368992554,0.04473860240352385,0.1645858883857727,0.01
9,0.06420859680759754,0.04902091241919357,0.13436764478683472,0.01
10,0.06634288726110375,0.04623420075324409,0.13894104957580566,0.01
11,0.06513223948015473,0.04324399966083302,0.22755707800388336,0.01
12,0.06532885045718752,0.04450241472173441,0.27534571290016174,0.01
13,0.06521316883917452,0.045124669342793224,0.16357561945915222,0.01
14,0.06664850472594383,0.048474540463150424,0.12436002492904663,0.01
15,0.06598884698078997,0.062034625138200794,0.14373579621315002,0.01
16,0.06511824621611427,0.05238450034023211,0.12901827692985535,0.01
17,0.06486758666925997,0.07541747226266403,0.17308154702186584,0.01
18,0.06625945573847597,0.038498049795222075,0.12596091628074646,0.01
19,0.06582305951534494,0.08216769702567606,0.18466003239154816,0.01
20,0.06583839491983913,0.0706511384522288,0.14870178699493408,0.01
21,0.064809607407061,0.05558548149965511,0.14751788973808289,0.01
22,0.06519026117155785,0.04162814206790825,0.10632091760635376,0.01
23,0.06675983017951964,0.052932923271344814,0.1325731873512268,0.01
24,0.06534701500355539,0.046952908831163966,0.1400657594203949,0.01
25,0.06464146661124506,0.12046361588134097,0.22822421789169312,0.01
26,0.05967001408050403,0.05316709007249932,0.13150691986083984,0.001
27,0.05899986253903825,0.035725358193156025,0.11819188296794891,0.001
28,0.058910777209185985,0.039195790694428544,0.12757883965969086,0.001
29,0.058396512608199926,0.03623507357876047,0.13278010487556458,0.001
30,0.058022509831557836,0.0356989178765304,0.16312313079833984,0.001
31,0.0585899550749013,0.038731413042839495,0.11585982143878937,0.001
32,0.05810379080172511,0.03823973895033402,0.1254667341709137,0.001
33,0.05836190513470665,0.03308800777688457,0.11987244337797165,0.001
34,0.05800758539244505,0.031116227902870667,0.12129560112953186,0.001
35,0.05816224275729713,0.04219466379097907,0.1548898071050644,0.001
36,0.058402050578105734,0.03698748957393244,0.12354308366775513,0.001
37,0.05788913887151917,0.03252367230606475,0.11305661499500275,0.001
38,0.058041748571900816,0.03552339199545529,0.11069545149803162,0.001
39,0.05762331779449355,0.04029667143094803,0.10944129526615143,0.001
40,0.057687579429473446,0.03257518157885304,0.1196388378739357,0.001
41,0.05747212877438762,0.03039353866322564,0.10529312491416931,0.001
42,0.05797595485468596,0.031169555924929045,0.11353794485330582,0.001
43,0.05731443892032402,0.04753476727197146,0.12356352806091309,0.001
44,0.05791264322018645,0.034080307978820536,0.12283465266227722,0.001
45,0.057236604061505963,0.04415404321316534,0.11626265943050385,0.001
46,0.05717186810205215,0.03841839454435774,0.10954894125461578,0.001
