epoch,train_loss,val_loss,max_loss,lr
1,0.285651820392667,0.09131153339344865,0.2767285108566284,0.01
2,0.0813427983820091,0.06767962391095605,0.2075490802526474,0.01
3,0.0758737453969417,0.06632805244919263,0.2833506464958191,0.01
4,0.07240484949279498,0.05875048051890025,0.21590688824653625,0.01
5,0.06734738794604798,0.05998345520282456,0.1870574951171875,0.01
6,0.06671672590111657,0.0589799752088997,0.2003556340932846,0.01
7,0.06473795971496678,0.052867379398101405,0.1909513771533966,0.01
8,0.06748734512702846,0.0784120993730888,0.19224724173545837,0.01
9,0.06553000579034532,0.0664147186167668,0.15186552703380585,0.01
10,0.0656754350580605,0.0465232100547048,0.2159855216741562,0.01
11,0.06710177658685854,0.06219584325763303,0.1456611603498459,0.01
12,0.06578647143409386,0.06103944603373209,0.14430849254131317,0.01
13,0.06823524275668712,0.04928387039769376,0.14506065845489502,0.01
14,0.06700513931316929,0.0778842786138793,0.19150568544864655,0.01
15,0.06986034396679808,0.06898244268841756,0.16874507069587708,0.01
16,0.0680595746129265,0.04359084769405217,0.1819753348827362,0.01
17,0.069208786655695,0.05100836429521052,0.12348345667123795,0.01
18,0.06551026816030482,0.05023040293751589,0.13148492574691772,0.01
19,0.06829233390728494,0.0539140280511373,0.17479859292507172,0.01
20,0.0667398792533052,0.038267298521253344,0.12884289026260376,0.01
21,0.06986057459179199,0.04823695112730438,0.1216154620051384,0.01
22,0.06865461074718923,0.04628775892487179,0.14629945158958435,0.01
23,0.06633016003386957,0.07279907273556972,0.16782623529434204,0.01
24,0.06761777441783663,0.06337863465735384,0.1466653198003769,0.01
25,0.065961757349176,0.09781779073672012,0.19823279976844788,0.01
26,0.05836053561236892,0.041643589360230576,0.13919131457805634,0.001
27,0.05650513867320089,0.03996475690323535,0.12693071365356445,0.001
28,0.0562005805802512,0.038612225035348266,0.13139018416404724,0.001
29,0.056032584185575274,0.03681618008172003,0.11108271777629852,0.001
30,0.05565840965419105,0.03900683387945234,0.11293116956949234,0.001
31,0.055212992606011584,0.03697425347853465,0.13272857666015625,0.001
32,0.05487130794213924,0.03526647174276593,0.12259664386510849,0.001
33,0.05464555789436494,0.034282317573289006,0.11011869460344315,0.001
34,0.05398062137682816,0.031109418905784704,0.12413384765386581,0.001
35,0.05501540372960079,0.035936810209282806,0.10642491281032562,0.001
36,0.054305301228047526,0.03191573289223015,0.11745162308216095,0.001
37,0.05430706726313332,0.03282854787012374,0.1220845878124237,0.001
38,0.054027153222467796,0.03287372847561455,0.12326672673225403,0.001
39,0.05330500510328021,0.030407281332886178,0.13807980716228485,0.001
40,0.05426972305145992,0.031836801825110714,0.1290627270936966,0.001
41,0.053664468706418306,0.030622763369388177,0.11254209280014038,0.001
42,0.053725509296468785,0.02909771657065336,0.11472748219966888,0.001
43,0.053908841011476964,0.029232279071422094,0.11267071217298508,0.001
44,0.05399624016005676,0.030284757711291833,0.09957943111658096,0.001
45,0.05385264076318566,0.028134781213392884,0.12150491774082184,0.001
46,0.053611657866613295,0.02951691971721861,0.12958016991615295,0.001
47,0.05345031044647827,0.03036178530677374,0.1120000034570694,0.001
48,0.05319686789317426,0.03297672574229876,0.12297514081001282,0.001
49,0.05345707107986604,0.031350633999144575,0.12395469099283218,0.001
50,0.053027356104243605,0.027784844088118252,0.12951190769672394,0.001
51,0.052955997784324596,0.02823455855071882,0.1228509172797203,0.001
52,0.052855578138295445,0.029727489788909458,0.11347807943820953,0.001
53,0.054064239171227234,0.030802388413475,0.1018606573343277,0.001
54,0.052594610227224156,0.03035505812206283,0.1178438663482666,0.001
55,0.052971147196172,0.033057331733035655,0.14202912151813507,0.001
56,0.05301706558245393,0.026747657813599092,0.1258915662765503,0.001
57,0.05219297216540867,0.028389236353538957,0.11956070363521576,0.001
58,0.05240424517064522,0.03328462671537199,0.11049532890319824,0.001
59,0.05260712629952631,0.027245602181070982,0.13787540793418884,0.001
60,0.05347040812278683,0.026303529147973823,0.12796616554260254,0.001
61,0.05192585039171792,0.026948474959278875,0.13579915463924408,0.001
62,0.05228576686728251,0.026718235568172634,0.13881169259548187,0.001
63,0.0527563748364543,0.03179785286040672,0.1296360045671463,0.001
64,0.05312650769271634,0.025432154585733904,0.14041244983673096,0.001
65,0.05237373830815712,0.03009585960758428,0.12468552589416504,0.001
66,0.052170840880045526,0.026545347509587685,0.1398625671863556,0.001
67,0.05303512786304478,0.029054982589317636,0.12147144973278046,0.001
68,0.052583504737396064,0.028072971604011614,0.13092857599258423,0.001
69,0.05290613480624341,0.02804527909799969,0.14317907392978668,0.001
70,0.05262406647969515,0.027164078661555405,0.14345741271972656,0.001
