epoch,train_loss,val_loss,max_loss,lr
1,0.31750584058835174,0.07614889797102312,0.42357775568962097,0.01
2,0.0904389400583253,0.08820870807673434,0.3357629179954529,0.01
3,0.07954830307968686,0.05725853089138531,0.21985521912574768,0.01
4,0.07099176811384143,0.057936845148463596,0.22388550639152527,0.01
5,0.06652990829180973,0.07023352733726024,0.20977216958999634,0.01
6,0.06410029256005685,0.05262081003102582,0.1695583164691925,0.01
7,0.06461144473282922,0.054066265059446686,0.14882490038871765,0.01
8,0.06347063469452008,0.050175439001301704,0.2000112533569336,0.01
9,0.0652990934631771,0.0671299765364368,0.2211977243423462,0.01
10,0.0652084518456251,0.05943195771579439,0.1757963001728058,0.01
11,0.06395111165178982,0.058538641675971864,0.17233005166053772,0.01
12,0.06673678392985664,0.06556045620489433,0.18851014971733093,0.01
13,0.06848498965216396,0.08118858162927606,0.38386034965515137,0.01
14,0.0660074558016145,0.051934812319105704,0.2864847779273987,0.01
15,0.06521030501032857,0.04887933395140236,0.25272172689437866,0.01
16,0.0655495947798217,0.05929108548469925,0.40240204334259033,0.01
17,0.06455119620274724,0.05183062205799203,0.3538784682750702,0.01
18,0.06406175801785956,0.06465169857517722,0.38604530692100525,0.01
19,0.06638601205852858,0.06350763628001181,0.4837610721588135,0.01
20,0.06602689286141175,0.06452502246095,0.45760929584503174,0.01
21,0.06745001645828423,0.07393476428736127,0.993306040763855,0.01
22,0.06750155587743345,0.06708856202201562,1.2632217407226562,0.01
23,0.06690521775152618,0.06627601444937484,0.7028932571411133,0.01
24,0.06640452357877669,0.054137636483594605,0.7702314853668213,0.01
25,0.06416022457981348,0.06528252093226053,0.5483937859535217,0.01
26,0.05732348205944398,0.045129910219558395,0.5363485217094421,0.001
27,0.05593939768870424,0.04459812127102571,0.5309418439865112,0.001
28,0.05510862555326963,0.04277092502504755,0.5267707705497742,0.001
29,0.055009520025064526,0.04126836179253342,0.47354668378829956,0.001
30,0.05556211534636722,0.0450160736819792,0.5439609289169312,0.001
31,0.05552980275894341,0.04092725139627519,0.48004835844039917,0.001
32,0.054770719297137345,0.03996049685138609,0.4891958236694336,0.001
33,0.054568530294923416,0.038648297081523564,0.5022519826889038,0.001
34,0.055295853297274905,0.0387320424035917,0.48242658376693726,0.001
35,0.054946967667697966,0.037624393612467284,0.4110868573188782,0.001
36,0.05454650278344862,0.03668263572013557,0.43168994784355164,0.001
37,0.054612225107384144,0.03931414577168193,0.5298873782157898,0.001
38,0.05411310898990108,0.04177917440924166,0.557966411113739,0.001
39,0.05419166291369464,0.039428948231167,0.5476893782615662,0.001
40,0.05459476498297028,0.041094531133345394,0.5278960466384888,0.001
41,0.054544225265446146,0.041564076801427124,0.575100839138031,0.001
42,0.0533228774561995,0.044121889816073886,0.6205354928970337,0.001
43,0.05374621258505116,0.04102953537873059,0.5855305194854736,0.001
44,0.05443505927493002,0.04102703468692716,0.5606127977371216,0.001
45,0.0535599410283075,0.04279949776270193,0.6118106842041016,0.001
46,0.053950732713216855,0.040832317265950505,0.6658926010131836,0.001
47,0.054160731233786466,0.04064155697355165,0.6325933933258057,0.001
48,0.05440078973955942,0.04330108313618947,0.6648939251899719,0.001
49,0.054053100525050836,0.03965290341777413,0.543791651725769,0.001
50,0.054273808138105936,0.04063191459765344,0.6123764514923096,0.001
51,0.05388652068792733,0.040442870045604,0.5628504753112793,0.001
52,0.05345166107161235,0.03841984285781167,0.5729444026947021,0.001
53,0.05391174419655318,0.037780796869200994,0.5392357110977173,0.001
54,0.05341445470456396,0.04029546445061205,0.6457064747810364,0.001
55,0.053988788332650785,0.036687239029615674,0.5334299802780151,0.001
56,0.05459849120226881,0.04419270403899448,0.5369332432746887,0.001
57,0.053864588013425134,0.03951930564702646,0.627014696598053,0.001
58,0.05352048877338667,0.03875243827990127,0.5620023012161255,0.001
59,0.05324084248551704,0.03933364051666236,0.55411696434021,0.001
60,0.05355449216417095,0.036316794128774595,0.5224102735519409,0.001
61,0.05320925888909663,0.036299426677158936,0.43212783336639404,0.001
62,0.05327618788658384,0.03715923595179416,0.42028340697288513,0.001
63,0.05310143634881313,0.03663050266390855,0.3976122736930847,0.001
64,0.05321139293232761,0.03737391686077449,0.43856316804885864,0.001
65,0.053069424847990945,0.03574026866086971,0.4506142735481262,0.001
66,0.05282373135523903,0.03677335713487746,0.43659669160842896,0.001
67,0.053465017031627406,0.035011888741539994,0.4970569610595703,0.001
68,0.053410082776796194,0.035158455609047456,0.5355014801025391,0.001
69,0.053243968970237525,0.03533367344879367,0.538316011428833,0.001
70,0.053424439790131444,0.03528812689111962,0.6042166948318481,0.001
71,0.05309889906845485,0.03589841902294381,0.5374511480331421,0.001
72,0.05300313068967211,0.03401996201594894,0.5325716733932495,0.001
73,0.053180538215430596,0.0363908396381536,0.49884629249572754,0.001
74,0.0531013834561939,0.03323329336398843,0.4349991977214813,0.001
75,0.053038318379041265,0.03226606123330776,0.462863564491272,0.001
76,0.05325105269799506,0.03313297312183494,0.49674344062805176,0.001
77,0.05272836749095869,0.0343621612163714,0.4618261456489563,0.001
78,0.05323782195325504,0.03362338290434708,0.44033893942832947,0.001
