epoch,train_loss,val_loss,lr
1,0.33732312357950706,0.192750013787155,0.001
2,0.15598749073338092,0.08745618607098049,0.001
3,0.07031211123314392,0.05462642694108708,0.001
4,0.06127313531240342,0.0563749723396329,0.001
5,0.060925102273938415,0.053813253760395585,0.001
6,0.05524665689568754,0.04694686465817251,0.001
7,0.053659450541457904,0.046993596082221166,0.001
8,0.048025538574257585,0.046096947961017605,0.001
9,0.045292776524345026,0.05790586583316326,0.001
10,0.04326769700177361,0.04066921196618052,0.001
11,0.03989068237483173,0.03458843376603006,0.001
12,0.03945548141886688,0.043869921273385834,0.001
13,0.038123824956966805,0.03165388196100329,0.001
14,0.0380405018388395,0.04084719796917697,0.001
15,0.03738417447583239,0.03367182758615114,0.001
16,0.03729324585002958,0.0356320988264137,0.001
17,0.035635539877030595,0.04265620892997398,0.001
18,0.03504820532464649,0.036140180871525936,0.001
19,0.03493487873413827,0.047134913200902386,0.001
20,0.033378253839282716,0.03221688576786266,0.001
21,0.03389462725694564,0.040430365722308785,0.001
22,0.033709588845458285,0.045030751568806725,0.001
23,0.033177255169087976,0.03869751854547004,0.001
24,0.03147685299675738,0.03545590774192251,0.001
25,0.02707519240489162,0.029835449697724146,0.0001
26,0.024649297707554897,0.029199674162407253,0.0001
27,0.02466912065401017,0.02728494453828695,0.0001
28,0.023722248092484348,0.02764921403100151,0.0001
29,0.02307556937882976,0.02632345975369446,0.0001
30,0.023217561716271727,0.027564461191379747,0.0001
31,0.022163224476510226,0.025536824248788892,0.0001
32,0.022142086721235316,0.02774529822907129,0.0001
33,0.02290574181704285,0.028866845197513584,0.0001
34,0.021418658394904547,0.027482401110347388,0.0001
35,0.02231039010396063,0.02705219050493929,0.0001
36,0.021427454916070277,0.02837001052215811,0.0001
37,0.02090604226870964,0.027189266257883274,0.0001
38,0.021864092815305478,0.02701728213975538,0.0001
39,0.02120538189985495,0.02708873568579208,0.0001
40,0.021358056164013674,0.028389610649743515,0.0001
41,0.020423689177332185,0.026305038290632556,0.0001
42,0.02073181519004965,0.026125338693806368,0.0001
43,0.020150257202125894,0.026822228591109432,1e-05
44,0.019733988494766694,0.02711251663953759,1e-05
45,0.02026513146497116,0.02589528680627429,1e-05
46,0.0196929646286766,0.025897676973466493,1e-05
47,0.019369488270769928,0.026666873690578366,1e-05
48,0.020076347270997368,0.026234857344552297,1e-05
49,0.020000643169849994,0.026281573528120685,1e-05
50,0.0197798323038232,0.026049337032171646,1e-05
51,0.019111092859840532,0.026312229815552864,1e-05
52,0.01938149208622777,0.02627267680571292,1e-05
53,0.019347346518092206,0.02604219048868778,1e-05
54,0.019780350593883795,0.02546310512161301,1.0000000000000002e-06
55,0.019545288852999866,0.026319630862784014,1.0000000000000002e-06
56,0.019656770235926414,0.02595239786012459,1.0000000000000002e-06
57,0.018950792193567198,0.026242070344940926,1.0000000000000002e-06
58,0.019521724274671526,0.027087396523344888,1.0000000000000002e-06
59,0.019655183758381562,0.027063012401060772,1.0000000000000002e-06
